fox.	900	in	soa	ns1.dns.nic.fox. admin.tldns.godaddy. 1756222625 1800 300 604800 1800
stream.fox.	3600	in	ns	ns01.dns.fox.
stream.fox.	3600	in	ns	ns01.foxdoua.com.
stream.fox.	3600	in	ns	ns02.dns.fox.
stream.fox.	3600	in	ns	ns02.foxdoua.com.
stream.fox.	3600	in	ns	ns03.dns.fox.
stream.fox.	3600	in	ns	ns03.foxdoua.com.
stream.fox.	3600	in	ns	ns04.dns.fox.
stream.fox.	3600	in	ns	ns04.foxdoua.com.
stream.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. n/X5w2r86+ucndFlr6k499sIx3H+bNKOf/wrwbKdv3JrjOwKv92rmypewu3IFTx2FiUjyEMqWM7dsOZaaQsWTkrgK0RcwDKrMEvUCJfoGg3iRMKpnXQmwRgoqo/16sU1usT40E0w5ibjoYuMZSuUIj4jhzzF1EOohHerXjBsuYp+0vjDKSjma5HmhUUGkpszw7H392DBVMMEwFnmPsMZvw==
streamline.fox.	3600	in	ds	48553 13 2 7C58E092141EDDE26A4BFBEB7E28EE7E92FA4F4443844324DCD9018470C6C130
streamline.fox.	3600	in	ns	ns01.dns.fox.
streamline.fox.	3600	in	ns	ns01.foxdoua.com.
streamline.fox.	3600	in	ns	ns02.dns.fox.
streamline.fox.	3600	in	ns	ns02.foxdoua.com.
streamline.fox.	3600	in	ns	ns03.dns.fox.
streamline.fox.	3600	in	ns	ns03.foxdoua.com.
streamline.fox.	3600	in	ns	ns04.dns.fox.
streamline.fox.	3600	in	ns	ns04.foxdoua.com.
streamline.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. IbHeO0oIGZnwjokrfTG/eUMjQInmth5cf641BrTtWE3iwlnRDrI038umD+2x9RLqTpHMI7yrUhg0MHoOfdyapfXYPePdB+G8cDs9Tx88/PgnG+TldaP1Dvn5xnIhV8wywNpl7w6114azpV3wlR6ocATwg1nRLpg8hZ6oVdZ9QseRcn1Qjxu5cLj4NdW/tKd5Vo8k2meT1pNX78kreiCGVA==
strike.fox.	3600	in	ds	48553 13 2 0F78EFB58D7C74CC2CFED4A264EB5ADB7B1E24B3B807DADD48998233F2F26B9E
strike.fox.	3600	in	ns	ns01.dns.fox.
strike.fox.	3600	in	ns	ns01.foxdoua.com.
strike.fox.	3600	in	ns	ns02.dns.fox.
strike.fox.	3600	in	ns	ns02.foxdoua.com.
strike.fox.	3600	in	ns	ns03.dns.fox.
strike.fox.	3600	in	ns	ns03.foxdoua.com.
strike.fox.	3600	in	ns	ns04.dns.fox.
strike.fox.	3600	in	ns	ns04.foxdoua.com.
strike.fox.	3600	in	rrsig	DS 8 2 3600 20250909125804 20250826120045 39369 fox. D5vzt0yCOeqYg863mz2PBzQhu9ueoGRaZoYd2y2EnqyNI/Nx/UhpIyORrqxFxlVHOwMra94ymtV84nUNQ2Ft0YQ/y0gc8Akn3TQ739vxTCTsq+K0KIy0KUmKARYGGt5t0ltfPJzcABAW7UrJpsRItnCkG/di+fII1n+LRJSPcMmT15K7AlZbgnbM4io7t0Ns1bikCG49cslU5KslpCCuAA==
studio1.fox.	3600	in	ns	ns09.gcd-dns.com.
studio1.fox.	3600	in	ns	ns10.gcd-dns.com.
studiolot.fox.	3600	in	ds	48553 13 2 DB413FD07AF9A685145CB2336C11F274430734CBD20D0E27659FD07F6C0DCE10
studiolot.fox.	3600	in	ns	ns01.dns.fox.
studiolot.fox.	3600	in	ns	ns01.foxdoua.com.
studiolot.fox.	3600	in	ns	ns02.dns.fox.
studiolot.fox.	3600	in	ns	ns02.foxdoua.com.
studiolot.fox.	3600	in	ns	ns03.dns.fox.
studiolot.fox.	3600	in	ns	ns03.foxdoua.com.
studiolot.fox.	3600	in	ns	ns04.dns.fox.
studiolot.fox.	3600	in	ns	ns04.foxdoua.com.
studiolot.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. cGwF/HUf8+s+Jo/Ig7AKyaFj1zaEBJeK51E7sszQ5hXA/JCvru3zi4EpcUeIX/aUS66jEL+P0qeQkPgep37RRnyq1DrCq1WP4+/5+PC1zsc8pIELbcVx6QXbtia/Mu60IMjgoTS/OQEcmuDE38el8SJRMonnCMH60zHx6tVFQb2Sh2mgstCPV+SrGvPOtdGEjeTYyR0VF1LpMxD+aBkh8w==
studiostore.fox.	3600	in	ds	48553 13 2 96CF646130BC72A4EA3C53A23DF63C3CADB15B65583FB2D7508B09CAD96E30AD
studiostore.fox.	3600	in	ns	ns01.dns.fox.
studiostore.fox.	3600	in	ns	ns01.foxdoua.com.
studiostore.fox.	3600	in	ns	ns02.dns.fox.
studiostore.fox.	3600	in	ns	ns02.foxdoua.com.
studiostore.fox.	3600	in	ns	ns03.dns.fox.
studiostore.fox.	3600	in	ns	ns03.foxdoua.com.
studiostore.fox.	3600	in	ns	ns04.dns.fox.
studiostore.fox.	3600	in	ns	ns04.foxdoua.com.
studiostore.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. Pwnh0Faim98PPrzvTVVcKbFRU3/xIGaz2MbZYcxUGFW4WaxQqyKLyEu/Xw+uSYTWVSbpiDeb9fwMlILsdk4OIC5AS1GN3ffULpAb5uN914Ko5JgtlHBqfZ4xyxIhHf21lNll4lE12GrYa1nBqAF4Ao2Z2NLLB6L5Kd6m7gIhLol95pDjHXeq8G3g/0+a22IdXLlKp2+6QRSOgqxVZF6JAw==
sudednqpg9ul6sajlfbvh8tl4on5618q.fox.	900	in	nsec3	1 1 0 - TD6BNU10PAV05GTCRI6F4HVKII1PO2QP NS DS RRSIG
sudednqpg9ul6sajlfbvh8tl4on5618q.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. nskfWr+EuzcVGMeaJ0gyCPt1Wk1qMD6qmn+r+kbun83njRNNUEXujD+A/NSsqjS7Dd9afMwVCKW5IxyBJXQ/Cbzlq7c8H3EDUlj7QyDKdKy5oAZ8bNUzA5fDcMDnV1qVoYLCsl5BDGQzvnAWPTkjX7WIjU8BNJBCcSUkjORWksiR7cT6uVGOMEhyiOHEflFJtNG2Z3cW2EEcH7JP9ZeKfA==
super6.fox.	3600	in	ns	ns09.gcd-dns.com.
super6.fox.	3600	in	ns	ns10.gcd-dns.com.
supermonday.fox.	3600	in	ns	ns09.gcd-dns.com.
supermonday.fox.	3600	in	ns	ns10.gcd-dns.com.
supersix.fox.	3600	in	ns	ns09.gcd-dns.com.
supersix.fox.	3600	in	ns	ns10.gcd-dns.com.
support.fox.	3600	in	ns	ns09.gcd-dns.com.
support.fox.	3600	in	ns	ns10.gcd-dns.com.
survey.fox.	3600	in	ns	ns09.gcd-dns.com.
survey.fox.	3600	in	ns	ns10.gcd-dns.com.
td6bnu10pav05gtcri6f4hvkii1po2qp.fox.	900	in	nsec3	1 1 0 - TKG13JMGOV2OQ8K96DUUKTHNPQGV5RQN NS DS RRSIG
td6bnu10pav05gtcri6f4hvkii1po2qp.fox.	900	in	rrsig	NSEC3 8 2 900 20250906040449 20250823033526 39369 fox. caGUj2QAa5RLwalpdAWyqrHqitKYxaGA0xQjlCDpqvDWQoY9QrgF85ywD9SePul9ryAv2S1bCPRGhRrfdtXZY6VIHi3IE+7nw1e4kgtXBeCs+KPyP9tJL1iV+5oM4yX8qTAgt9gTLy5ztPwo5YJxrNcSkiY6T51hf3MbZxfqn2FqGc+ZYzafo9pz53oQpvJLBT40RcV7qGp2WqIfXfNxjw==
thealibiagency.fox.	3600	in	ns	ns09.gcd-dns.com.
thealibiagency.fox.	3600	in	ns	ns10.gcd-dns.com.
theforevercar.fox.	3600	in	ns	ns09.gcd-dns.com.
theforevercar.fox.	3600	in	ns	ns10.gcd-dns.com.
thequietframe.fox.	3600	in	ns	ns09.gcd-dns.com.
thequietframe.fox.	3600	in	ns	ns10.gcd-dns.com.
thequiz.fox.	3600	in	ds	48553 13 2 14C904D7B6DC407928FB5A44313D7C1E9F1D38B25E5740BCBAE8AC78622946B2
thequiz.fox.	3600	in	ns	ns01.dns.fox.
thequiz.fox.	3600	in	ns	ns01.foxdoua.com.
thequiz.fox.	3600	in	ns	ns02.dns.fox.
thequiz.fox.	3600	in	ns	ns02.foxdoua.com.
thequiz.fox.	3600	in	ns	ns03.dns.fox.
thequiz.fox.	3600	in	ns	ns03.foxdoua.com.
thequiz.fox.	3600	in	ns	ns04.dns.fox.
thequiz.fox.	3600	in	ns	ns04.foxdoua.com.
thequiz.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. UwucOzdHZpaZa7kQw73fe+VBdRALKHF9RBwiId+IAwr6NHR0WPLZyPeumtMqaZmk5iWaMIPsgmJxvI8O6mHdB5pFu1YCfnQO4ayV9hknrHdFjqvsN+A+lPa2puFPQKxsM63Vv8PCh6kBtOBGTW9qHlSFhDPstV4Ov+6nWslt8qdsJkY1VC8Deb0tZB3G6YrbtSMmui35825rkeANRrYq6g==
thesitonfox.fox.	3600	in	ns	ns09.gcd-dns.com.
thesitonfox.fox.	3600	in	ns	ns10.gcd-dns.com.
timemachine.fox.	3600	in	ds	48553 13 2 409F9E79CA29AD32C236459C2DD3D87A6611AAE6269AC8BB9E17DCAD126FCE54
timemachine.fox.	3600	in	ns	ns09.gcd-dns.com.
timemachine.fox.	3600	in	ns	ns10.gcd-dns.com.
timemachine.fox.	3600	in	rrsig	DS 8 2 3600 20250908210935 20250825205548 39369 fox. HkiuWsYBIOqjz6vKM6Lbx32x2nTbrPwO740wg285ihJgXaErxvWr9ii/WB4MSlAYa+dcHjz/2refkvuRCF4mXd+122xvJ65B05DlyTMugYHJXe5IvjCht+VPP0axnpAA9lp5XEomzdHKelHK8u7F1Idibdkf467TNYprg8bvmrHnE9OnVcuW0lpvq9dzJTfQU3gUdbpWH8YAGkM9iVlH8g==
tkg13jmgov2oq8k96duukthnpqgv5rqn.fox.	900	in	nsec3	1 1 0 - TRKD01ODM486GBQ0SN3K25460LTGE6TR NS DS RRSIG
tkg13jmgov2oq8k96duukthnpqgv5rqn.fox.	900	in	rrsig	NSEC3 8 2 900 20250906080635 20250823070801 39369 fox. wPgFD+0BOlYnk7vL+nQMfAy0yZL/Qz7CCpx7gFiTZOoeFIxC6rBBiKLyq0T8uASzz5nijHJCw+OvwFAQ5TdQ+W1OuL15mCJX5w4+CfhzK5rcnG5681aZXkDPh3KiXrrC7FA6S0S8XmnGZtHlCsn78CqRfHHUIr0G5ZJuhrR16hORWbhUp9Xfy+ki8UW9oRKTUmHf5tFD2Hx6e7cnJq9RHQ==
toiletpeeball.fox.	3600	in	ns	ns09.gcd-dns.com.
toiletpeeball.fox.	3600	in	ns	ns10.gcd-dns.com.
tps.fox.	3600	in	ds	48553 13 2 9AF117FE5C06CCB24D676B018254E772FD194BE4B8357720B91AD53D8922086C
tps.fox.	3600	in	ns	ns01.dns.fox.
tps.fox.	3600	in	ns	ns01.foxdoua.com.
tps.fox.	3600	in	ns	ns02.dns.fox.
tps.fox.	3600	in	ns	ns02.foxdoua.com.
tps.fox.	3600	in	ns	ns03.dns.fox.
tps.fox.	3600	in	ns	ns03.foxdoua.com.
tps.fox.	3600	in	ns	ns04.dns.fox.
tps.fox.	3600	in	ns	ns04.foxdoua.com.
tps.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. M9xF1OAKtXkKuQrP6gNPKZTrFhElPL5hCuJ0JS3mj7AKt3sykHhBnFNeKGXV9PixZVOlxbfAHA25IudsOU7QPCYVTRY19fzedScIvBGmugR2TWfQpvasNCV1BfV4prMlDbpArpJoZA7pNVx5tYej085ATbIdTPjEXxbn9Ie7YrV9XeQAudi/prMbqQMolkom0SJAOMC1HD3Ks5ULgat/rw==
trkd01odm486gbq0sn3k25460ltge6tr.fox.	900	in	nsec3	1 1 0 - TVRM39GUMELK0HRBMI8OI7R4CQH1C0K1 NS DS RRSIG
trkd01odm486gbq0sn3k25460ltge6tr.fox.	900	in	rrsig	NSEC3 8 2 900 20250906080635 20250823070801 39369 fox. rgUxBFRcQiJjjPQfWS/6Kw9xk14Qrob6auXS/rRu8KeFIz6rSt1EowABA+o/4OqpovxAtTY4vnPRa+c7aS7jUo09b2g2+mn2oAvpHNIkN80K8QVXIminzvgAZ8H2gmzLPqTNBIO8m8zR9ehUI9mJWlvwKzJGAC8OxQACy7/DxrDhMvVUeoGgco18uDLjnddoUxUZOzFQiR8wyZoFPNjizA==
tv.fox.	3600	in	ns	ns09.gcd-dns.com.
tv.fox.	3600	in	ns	ns10.gcd-dns.com.
tvforall.fox.	3600	in	ns	ns09.gcd-dns.com.
tvforall.fox.	3600	in	ns	ns10.gcd-dns.com.
tvrm39gumelk0hrbmi8oi7r4cqh1c0k1.fox.	900	in	nsec3	1 1 0 - U7ULLTMGG8CGNF4TBCJPJS6I83JO2CID NS DS RRSIG
tvrm39gumelk0hrbmi8oi7r4cqh1c0k1.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. tsK5R6Awlzp7oEXkycF+2dKPQAPxpSlOS1DDZ6SpwD+K7KwQyZAR/Ov+a0y5uEbbBAOwYHZwYYRwKFcg6SAUrEhpAdcOP4PZpyR7YYR0lzQeiEjqGdfuEtkO5cNyfSvlPgVWuMokuncQOJkkXcZGcyz9iv4j29o5abysxCNi3vGZZfbX8DSyYNUBQiDJe4vVr77t5XjdI/Li/qLSb0E3KQ==
u7ulltmgg8cgnf4tbcjpjs6i83jo2cid.fox.	900	in	nsec3	1 1 0 - UF2I72IOHNF5SJPG3RTCIMLHR9MPNOD6 NS DS RRSIG
u7ulltmgg8cgnf4tbcjpjs6i83jo2cid.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. GkdCWHPlVFWR/6xrNpGMfKomtHLag6MptLibkvoPsqq4ymbg4yUt2Y9puHDv++VDr/kWL/8zlxZyQ9KjvX7nh6mSgOcLuXhq62Tc7JTcL9vWQvi2Z/8nhGnfco97ycGNdfvtJqmBoanuIXcUFOU6Mgc/KWsqTYzYHLz9+HGWYcA2i0RTG7jiYzeVEyb7WC3nWtlraUFHMV3pT84Q68aQMw==
uf2i72iohnf5sjpg3rtcimlhr9mpnod6.fox.	900	in	nsec3	1 1 0 - UL6CR4SOIM77FRJG07T4LCJTO92U2218 NS DS RRSIG
uf2i72iohnf5sjpg3rtcimlhr9mpnod6.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. aHPlnAGzhWMJ0KTNSYG+wPm8OEbpVop6MaI3OJgB+yf7ScjjAXrUyjDuZU3GJIX6TA2LvS5ul6L8VQKnaz23e1sxCeA+YJdSRaN9Ne5XaGoI9P+XSJXj8rBNx/aBNZlp5XKGi55xk6oFpWsSg33JiHFe05g5qXpkJ8oKvmm0Z3M+I75GfpV0Yhexd9kaZQ276FAuxLMQbDPMt93gKC1ddA==
ul6cr4soim77frjg07t4lcjto92u2218.fox.	900	in	nsec3	1 1 0 - UT4DTUIPOCACIPUSCLTS0JME6MQ0JSGD NS DS RRSIG
ul6cr4soim77frjg07t4lcjto92u2218.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. JlC5TIcl2Xq+A+M997NM1qagVVvDE8jv4+ZSDcwQ9V4hUK7p5iUKYXtstULnqFGI84sl/Ti2I/AwRO/LvTVjmG6o06fjR39NLTnnpgHHrqkpUOV1UIuzxRcGpub+xajhQI5ADBona6/VG8acnucUKCmCGtB4jL1sprDBb+iWv7fmumUNv2BTgQgp0AFwcakvOlao3l5EvpKWBm/rkycRQA==
updates.fox.	3600	in	ns	ns09.gcd-dns.com.
updates.fox.	3600	in	ns	ns10.gcd-dns.com.
upfront.fox.	3600	in	ds	48553 13 2 A030AA7D6363FC830EC111DB5E7C57871DCA7D324BEF99DE383E3EFB6757ABDF
upfront.fox.	3600	in	ns	ns01.dns.fox.
upfront.fox.	3600	in	ns	ns01.foxdoua.com.
upfront.fox.	3600	in	ns	ns02.dns.fox.
upfront.fox.	3600	in	ns	ns02.foxdoua.com.
upfront.fox.	3600	in	ns	ns03.dns.fox.
upfront.fox.	3600	in	ns	ns03.foxdoua.com.
upfront.fox.	3600	in	ns	ns04.dns.fox.
upfront.fox.	3600	in	ns	ns04.foxdoua.com.
upfront.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. tG/FHg13O5uNFzwpXxGGKAMmuTV79myhiz8DxlOmzgBpfNNlQeKMOgF1giPs83tAe6iUOGga/YYgUSU9GoB+Pf8QdTsHeQ4brvPrL5KyBdu2Mz3mgu1l80CUd5mwFcxmKcXAMglNgcUQZAmFYtfaem1kdmEISIUXUHKgsxi8XX/DO+ds4rJflUpSGRg+8lsZLZcQq3fN6MbEFkN3tuvhxQ==
upfront2021.fox.	3600	in	ds	48553 13 2 AD7D9967E6AB05A36723F0FCE2669449ECF74E85DED648B0CB933EE4B4A1B17D
upfront2021.fox.	3600	in	ns	ns01.dns.fox.
upfront2021.fox.	3600	in	ns	ns01.foxdoua.com.
upfront2021.fox.	3600	in	ns	ns02.dns.fox.
upfront2021.fox.	3600	in	ns	ns02.foxdoua.com.
upfront2021.fox.	3600	in	ns	ns03.dns.fox.
upfront2021.fox.	3600	in	ns	ns03.foxdoua.com.
upfront2021.fox.	3600	in	ns	ns04.dns.fox.
upfront2021.fox.	3600	in	ns	ns04.foxdoua.com.
upfront2021.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. HL4nw+bWzMmJbavnWAA70yv9619RPYpuNk3hi7HyZGaEYQiPiY3AjjASI8sP5KhBANG1r0MabfZpTExAZ2RY6sYFL7q1LkfcNnG4dVhpElC4+gp/K0SJI2cLxQu3oftK2Sm4RseXiLNoJ1vt7uUQ0SpbCfNmyhylhPjOiZYaGyH8dCgEyo0acS/ro+Y00GkOfvn3r77t7YtmMyZO/mjzVQ==
upt.fox.	3600	in	ds	48553 13 2 0DF4BDC4CEB076E3EA52E49AC7811B4E6B7600006040AC379B2447E88E5C49FE
upt.fox.	3600	in	ns	ns01.dns.fox.
upt.fox.	3600	in	ns	ns01.foxdoua.com.
upt.fox.	3600	in	ns	ns02.dns.fox.
upt.fox.	3600	in	ns	ns02.foxdoua.com.
upt.fox.	3600	in	ns	ns03.dns.fox.
upt.fox.	3600	in	ns	ns03.foxdoua.com.
upt.fox.	3600	in	ns	ns04.dns.fox.
upt.fox.	3600	in	ns	ns04.foxdoua.com.
upt.fox.	3600	in	rrsig	DS 8 2 3600 20250909110546 20250826105631 39369 fox. VYfw5q2TXsUT1M9uZpVwfisncqvlLE7Wyg+0+zRHoGc8uD+ClCRXgbm8puiIi2BfZDjF/PiXzhGhG6dmtsz2biD0+ohXROnsKsZTFHkOS7k/BFlPw8z79zW+A1TAHy+SlEZ69lEdCjlCDzafjYHH1htUtBaHIm89t2iRlj9IIB0PNyDKe7UcRJgjTq595QLA4BdvBcD+Peis7meIel6ypA==
ut4dtuipocacipusclts0jme6mq0jsgd.fox.	900	in	nsec3	1 1 0 - UTMVL0N6UM7184BU4APGM4LL39SJ94OK NS DS RRSIG
ut4dtuipocacipusclts0jme6mq0jsgd.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. IhdUh9WxPjRywLQ0GmjikUSeEK6fhUJSmr+bhJRNcfjSxX9pktDuUBAQmqUUE09SkneoLUW+bTriqJVdKRGGDg3b0PGteGSX+yqAW8VpEZgFxPmwRzPZluhtyXWkiGtyteHs5tzJ/IV5VnM4drdAeIC0hs1TdgVFsclOnj3B6Vm6zMbODdWqU49dfmoXhGyWY4bRCI+Krvf/hxFdsh3c9w==
utmvl0n6um7184bu4apgm4ll39sj94ok.fox.	900	in	nsec3	1 1 0 - V4TQMTD8TTMSF7JOELC33C7HPI1QEGEM NS DS RRSIG
utmvl0n6um7184bu4apgm4ll39sj94ok.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. wrFmg9Cax6u8jPrn0Ds+UT2eYM1KEsCCyBac+Hsz2BA0+Jv+sheuNDKIfagHNjBEivgm0TDWrOO1cbTbzhWLykba7+iHb93KpraYbC/7mjyfbAgii11aRf2DpmKoDYigbbHul5xOz4hx8+530rCBT9pgxvdedeAImx5wytY2fpyGnY/hdblaRLHwkLp+QAAU1qcGER2tS4m21PgWOC9NBA==
v4tqmtd8ttmsf7joelc33c7hpi1qegem.fox.	900	in	nsec3	1 1 0 - VDAIDOAPCGGPKNOJLMEAP5IS65TSQ2NR NS DS RRSIG
v4tqmtd8ttmsf7joelc33c7hpi1qegem.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. UJxpWoNcpn5M1T9/OUYyWXVp4DJizgMnFn4nKqlJHeNpVoEPb3w6qEl5c4/hrFkvgZRvp3FafRXHwjXY5FYl5Szod+7Dkf/vped0IkGM3MZLpjXmAHUuH0SVA0oqZvZQ+xGM15tY8Zs6r1R/LlZxjfComSABCmOF5rQkWDHbrFlsUW72cWQtHQmLrsskHKhVvojO1Cx86BGMb0LkNfv9Ew==
vb.fox.	3600	in	ds	48553 13 2 0B4FD2F8F9A29CD883FFC90A89227419B9BBEF2806BF314FB21DC1473A2E60A3
vb.fox.	3600	in	ns	ns01.dns.fox.
vb.fox.	3600	in	ns	ns01.foxdoua.com.
vb.fox.	3600	in	ns	ns02.dns.fox.
vb.fox.	3600	in	ns	ns02.foxdoua.com.
vb.fox.	3600	in	ns	ns03.dns.fox.
vb.fox.	3600	in	ns	ns03.foxdoua.com.
vb.fox.	3600	in	ns	ns04.dns.fox.
vb.fox.	3600	in	ns	ns04.foxdoua.com.
vb.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. DXcFGsKiKupzUk5r3sz0mazMya3pp5uYk8tbLjc8LpejRLt/mNpkVeogUMJwi3vWCE3OY0Y8+fXnP0McUugNzj8ImZkQHOrWUir7G6gIWRNjbgKUjTr6ud9UihXK6wGaXBTSHMhprIgxh/2Bnjm7YebJ4fOR8N3nzxrCPH/CA71iZITHfDXJcjCQV5h6cbIoEvYUvzRt4Z08mgfvKDQFNQ==
vdaidoapcggpknojlmeap5is65tsq2nr.fox.	900	in	nsec3	1 1 0 - VDB35EVB4NDEO5JVOGN1N7A5LL665QLD NS DS RRSIG
vdaidoapcggpknojlmeap5is65tsq2nr.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. qbktryZQQ50irkXHMvK215WRa+q6oc+XpktuxrrVYhaDoqnc2fDtAUPAXEnqtaXKB0hMMUaB7bu3reqKnR6czB7Z8KkIZbJdvRZQB0zWGZdk/ifaGJqdtyG+lYdjM1/YPKMzR+0rqBhTtr1f1mXA3mQs2lB9FlTy86bD7bGDEkF2c6RTIKt5A6cHitwSogksBgQghzhs/mQ3SN+4MBjxuQ==
vdb35evb4ndeo5jvogn1n7a5ll665qld.fox.	900	in	nsec3	1 1 0 - VHE5FH0JTAV1E12BVS2TJ496V8UGG7BR NS DS RRSIG
vdb35evb4ndeo5jvogn1n7a5ll665qld.fox.	900	in	rrsig	NSEC3 8 2 900 20250905023458 20250822015120 39369 fox. GtBkGMtUV6W8ds0zNaO4FGe1zZFy1t/Xk0T7BamEiTmFhQwL3vMgNXKVlRC1WWvsTQ7YRJSabkk5fa9vU/Syb7BBXjRBWHY0r+mW2lQBOvRklZ2Tt3GBv1exb1NUbqm+T7tTpZs2S/9hJuO1zYj3ItGZNVsgiLYf6eEc0Dfv904bTNQDgYBM2ytJWv4lcNgF3wawYAwefJY2iiChHnI4yw==
vendor.fox.	3600	in	ds	48553 13 2 54A703E1EBFC822F6EFB4594E02D3261BA402E74381EEC0D185A2AAE2E4075FD
vendor.fox.	3600	in	ns	ns01.dns.fox.
vendor.fox.	3600	in	ns	ns01.foxdoua.com.
vendor.fox.	3600	in	ns	ns02.dns.fox.
vendor.fox.	3600	in	ns	ns02.foxdoua.com.
vendor.fox.	3600	in	ns	ns03.dns.fox.
vendor.fox.	3600	in	ns	ns03.foxdoua.com.
vendor.fox.	3600	in	ns	ns04.dns.fox.
vendor.fox.	3600	in	ns	ns04.foxdoua.com.
vendor.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. EubAP/HsEra0fYw/mwcekBVFQjYgb7cNVXeGz9G4KuAmy6aEeQK2k+6B3LVKRJqk1Z7Djscpeo2ugfXgqzmL3+3lk6DSSYtH5xB554vw/NP7Ed5x/pYzRqIS2n6KuOr4YYhyLmRl8NB/wsEFfJd8er1aC4nHfVYm3Md6/hYNNwyoh7S68tVkDwrktom3bllzkRHboRww4qnKRHH/kHxeXA==
verify.fox.	3600	in	ds	48553 13 2 71C94DB7DD7219D2A851A4AACBD89F19B556865A8524AA9A744DE9E4F258FC5D
verify.fox.	3600	in	ns	ns01.dns.fox.
verify.fox.	3600	in	ns	ns01.foxdoua.com.
verify.fox.	3600	in	ns	ns02.dns.fox.
verify.fox.	3600	in	ns	ns02.foxdoua.com.
verify.fox.	3600	in	ns	ns03.dns.fox.
verify.fox.	3600	in	ns	ns03.foxdoua.com.
verify.fox.	3600	in	ns	ns04.dns.fox.
verify.fox.	3600	in	ns	ns04.foxdoua.com.
verify.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. fY/DE9YlkESyWOXZAe1DyqoVWFg5mdk6Q6elqmEgHoZeY3CmbhTaoPBBFwsSXRPWR0Etd8P4JxhV+J5OMXQ4ZDcJbIX1WJHEKWLK0edfaBT50wS22CxXXP8/oSeiV3Y4FwYoQxz9S85ydHSwOravwurkd11WqeugpVW9V0duFX9vmfXLTFQybtLqCMwAHh9yAJM5qG4e3vW00ns2jEtCAw==
vhe5fh0jtav1e12bvs2tj496v8ugg7br.fox.	900	in	nsec3	1 1 0 - VM0NTT79C7UL4EUDF8DVV7U968S9BL0Q NS DS RRSIG
vhe5fh0jtav1e12bvs2tj496v8ugg7br.fox.	900	in	rrsig	NSEC3 8 2 900 20250907123941 20250824114852 39369 fox. AYasHJLo7AZFiXPk95R20cfSke3NrKndN2/2BdG1kQ/z6B+oDW/PHDcIf98fwvMZNXNYlpKVG6gOYXPbusHUDu9u0fKhkstW+NG3JU6fBhcFaT58II4ff6Hs+MP7qXv9F92G2czVJVjp9F6hVDhYZJrf49/Bu1y48qVE2gIc033LhUqVQpHQ5VEqg4pbHc9Av/y7fS2lyBfvmlZRPdWEyA==
video.fox.	3600	in	ds	48553 13 2 B39EDDD005B00F17C58831D575F4EF78640418A17833269915DF8AC2B81A05C7
video.fox.	3600	in	ns	ns01.dns.fox.
video.fox.	3600	in	ns	ns01.foxdoua.com.
video.fox.	3600	in	ns	ns02.dns.fox.
video.fox.	3600	in	ns	ns02.foxdoua.com.
video.fox.	3600	in	ns	ns03.dns.fox.
video.fox.	3600	in	ns	ns03.foxdoua.com.
video.fox.	3600	in	ns	ns04.dns.fox.
video.fox.	3600	in	ns	ns04.foxdoua.com.
video.fox.	3600	in	rrsig	DS 8 2 3600 20250905013143 20250822004800 39369 fox. NsdkaMPkyowJZuZ2z5FvHvrXMupJfyq8mEbk5iY1OvKqyhVle5zsAeqpXgKdJCYHMlLRL0bfngXEdGp68JmV3I1lfE3a/kr1WwgTPUX7Ma1pG4ibQPsc3HaxsyJ6Vk/GIT4M9llixdqCtRx1uBZa9E8rd74sCfU+d1zBzdSloXMZG2wQ19sPLjPb4pFIw0UAVh1RLxP6fNvQxTi2ygnrig==
videolabelling.fox.	3600	in	ds	48553 13 2 793B6CE40B18E66EAFE4D6AC1BC2B5FDC1D1370C26D72261FCB0656E8C6A6AEF
