x.nic.compare.	172800	in	aaaa	2610:00a1:1074:0000:0000:0000:0001:0082
xing.compare.	3600	in	ns	ns39.domaincontrol.com.
xing.compare.	3600	in	ns	ns40.domaincontrol.com.
xoso66.compare.	3600	in	ns	hassan.ns.cloudflare.com.
xoso66.compare.	3600	in	ns	hattie.ns.cloudflare.com.
y.nic.compare.	172800	in	a	156.154.173.82
y.nic.compare.	172800	in	aaaa	2610:00a1:1073:0000:0000:0000:0001:0082
y.nic.compare.	172800	in	aaaa	2610:00a1:1075:0000:0000:0000:0001:0082
yield.compare.	3600	in	ns	curitiba.ns.porkbun.com.
yield.compare.	3600	in	ns	fortaleza.ns.porkbun.com.
yield.compare.	3600	in	ns	maceio.ns.porkbun.com.
yield.compare.	3600	in	ns	salvador.ns.porkbun.com.
ylfeyq.compare.	3600	in	ns	jillian.ns.cloudflare.com.
ylfeyq.compare.	3600	in	ns	seth.ns.cloudflare.com.
yodobashi.compare.	3600	in	ns	gdns1.interlink.or.jp.
yodobashi.compare.	3600	in	ns	gdns2.interlink.or.jp.
yodobashicamera.compare.	3600	in	ns	gdns1.interlink.or.jp.
yodobashicamera.compare.	3600	in	ns	gdns2.interlink.or.jp.
you.compare.	3600	in	ns	ns1.tsohost.co.uk.
you.compare.	3600	in	ns	ns2.tsohost.co.uk.
you.compare.	3600	in	ns	ns3.tsohost.co.uk.
youtube.compare.	3600	in	ns	ns1.googledomains.com.
youtube.compare.	3600	in	ns	ns2.googledomains.com.
youtube.compare.	3600	in	ns	ns3.googledomains.com.
youtube.compare.	3600	in	ns	ns4.googledomains.com.
z.nic.compare.	172800	in	a	156.154.174.82
z.nic.compare.	172800	in	aaaa	2610:00a1:1076:0000:0000:0000:0001:0082
zappos.compare.	3600	in	ns	nsgbr.comlaude.co.uk.
zappos.compare.	3600	in	ns	nssui.comlaude.ch.
zappos.compare.	3600	in	ns	nsusa.comlaude.net.
zfnszvc.compare.	3600	in	ns	chan.ns.cloudflare.com.
zfnszvc.compare.	3600	in	ns	emerson.ns.cloudflare.com.
zilch.compare.	3600	in	ns	dns1.cscdns.net.
zilch.compare.	3600	in	ns	dns2.cscdns.net.
zorg.compare.	3600	in	ns	ns-253-a.gandi.net.
zorg.compare.	3600	in	ns	ns-57-c.gandi.net.
zorg.compare.	3600	in	ns	ns-9-b.gandi.net.
zorgverzekering.compare.	3600	in	ns	ns-139-a.gandi.net.
zorgverzekering.compare.	3600	in	ns	ns-150-b.gandi.net.
zorgverzekering.compare.	3600	in	ns	ns-87-c.gandi.net.
compare.	900	in	soa	a.nic.compare. admin.tldns.godaddy. 1756977366 1800 300 604800 1800
